cust_id,age_band,res_area,nbask,nitem,spend,nprodid,nprodcat,ipb_max,ipb_med,ipb_min,spb_max,spb_med,spb_min,prodctpb_max,prodctpb_med,prodctpb_min,dur_max,dur_med,dur_min,popcat_nbaskA,popcat_nbaskB,popcat_nbaskC,popcat_nbaskD,popcat_nbaskE,popcat_sizeA,popcat_sizeB,popcat_sizeC,popcat_sizeD,popcat_sizeE,popid_nbaskA,popid_nbaskB,popid_nbaskC,popid_nbaskD,popid_nbaskE,prodpriceA,prodpriceB,prodpriceC,prodpriceD,prodpriceE
01252187,4,1,55,66,9729,52,44,27,6,2,3806,2520,286,21,4,2,40,28,15,0,0,1,6,48,0,2,4,12,37,1,2,0,5,47,17,16,12,6,4
01252224,3,2,108,135,20585,101,75,26,13.5,1,7033,1158,69,18,10,1,34,12,3,1,2,6,14,85,3,4,12,21,68,1,2,12,18,75,39,35,17,11,6
01252651,3,2,47,57,7244,43,38,13,7,1,2483,712,25,12,5.5,1,24,14,3,0,0,1,5,41,1,1,4,13,28,0,0,4,6,37,9,18,13,6,1
01252712,4,2,41,45,6948,39,27,23,6,4,2666,1480,428,12,5,3,29,15,5,0,4,1,5,31,4,3,5,11,18,2,2,1,6,30,15,10,8,3,5
01252774,5,1,78,116,8757,59,44,28,10.5,5,2674,784.5,268,12,6.5,5,23,9,3,0,1,0,2,75,1,0,4,15,58,1,1,1,3,72,45,19,12,1,1
01252811,11,8,13,15,932,13,13,12,7.5,3,768,466,164,10,6.5,3,28,28,28,0,0,0,0,13,0,0,1,2,10,0,0,1,0,12,7,1,5,0,0
01253054,5,2,34,41,3969,33,25,17,9.5,5,1755,930,354,12,7.5,3,34,26,5,0,0,2,1,31,1,0,4,6,23,0,2,1,2,29,10,13,8,2,1
01253467,6,1,26,42,7664,26,20,21,5,1,6312,307.5,129,8,2.5,1,23,16,13,0,0,2,1,23,0,1,1,6,18,1,0,2,2,21,14,5,4,0,3
01253580,3,1,39,49,6151,39,30,33,24.5,16,5406,3075.5,745,20,16,12,92,92,92,0,0,2,6,31,1,1,4,5,28,1,5,3,9,21,9,14,8,7,1
01253627,4,2,139,179,30569,126,101,49,30,14,16124,3177.5,1388,33,19.5,11,34,15,9,1,1,5,13,119,4,5,7,27,96,1,6,14,18,100,52,47,23,10,7
01253634,3,6,34,40,3882,31,21,27,5,3,2897,438.5,108,19,3,2,33,22,18,0,0,0,5,29,0,0,2,5,27,0,0,2,6,26,17,7,7,3,0
01254051,7,2,7,9,1014,7,7,7,4.5,2,778,507,236,6,3.5,1,30,30,30,0,0,1,1,5,0,0,1,1,5,0,0,3,2,2,1,3,1,2,0
01254334,5,1,40,50,4217,38,34,32,7,4,2996,553.5,114,23,5.5,3,54,13,12,0,0,1,5,34,0,2,5,13,20,1,0,1,5,33,21,9,3,7,0
01254532,4,1,15,32,2647,15,11,16,6.5,3,1745,406,90,3,3,2,45,35,15,0,0,0,0,15,0,0,1,3,11,0,0,0,2,13,9,4,1,1,0
01254655,4,1,52,71,11818,48,33,34,7,1,4745,916,125,20,4,1,29,10.5,4,0,1,0,3,48,0,1,0,3,48,0,1,5,8,38,15,18,9,5,5
01254709,3,7,34,38,2619,33,26,19,19,19,1318,1309.5,1301,16,13.5,11,18,18,18,0,0,0,0,34,1,2,1,6,24,0,2,0,3,29,15,8,10,1,0
01254891,7,8,63,82,5975,57,38,29,19,15,1884,1463.5,1164,18,12,10,42,27,15,0,0,1,0,62,3,2,2,8,48,1,0,0,2,60,37,13,7,6,0
01254914,6,1,25,35,4420,23,16,11,3,1,1064,580,52,7,1.5,1,50,5,1,0,0,0,1,24,0,0,0,4,21,0,0,0,1,24,11,6,3,4,1
01255232,6,2,9,15,2155,9,8,10,3,2,1694,409,52,5,2,1,49,33.5,18,0,0,0,1,8,0,0,1,5,3,0,0,0,0,9,3,2,3,1,0
01255546,5,3,19,22,7633,19,19,16,11,6,4003,3816.5,3630,14,9.5,5,20,20,20,0,0,1,4,14,0,0,0,6,13,0,2,3,2,12,3,5,1,6,4
01255577,8,7,122,211,50323,107,81,63,45,10,18739,9745,1212,39,16,6,42,24.5,15,0,5,8,19,90,2,11,4,29,76,0,5,17,24,76,26,37,26,22,11
01255706,6,2,59,79,8210,53,44,20,5,1,2117,665,169,10,4,1,32,7.5,1,1,1,1,7,49,5,0,4,11,39,2,1,1,9,46,28,12,12,4,3
01255751,6,6,30,71,12376,30,18,66,35.5,5,11907,6188,469,16,9.5,3,30,30,30,0,0,0,0,30,0,0,0,3,27,0,0,0,3,27,12,13,1,3,1
01256154,5,7,79,97,14000,74,56,15,4,1,3491,450,27,10,3,1,25,3,1,0,0,2,8,69,2,3,13,17,44,0,1,7,14,57,24,21,20,11,3
01256352,4,2,144,199,33712,118,79,30,24,5,5809,3757.5,209,18,13,5,19,13,3,0,2,8,6,128,2,3,12,37,90,3,8,8,22,103,33,43,39,16,13
01256376,5,2,216,249,19299,168,95,16,7,1,2112,442,38,11,5,1,10,3,1,0,0,1,7,208,2,5,22,55,132,1,3,7,15,190,108,47,47,6,8
01256468,3,8,30,38,4915,30,24,11,9,2,1870,728,128,9,4,1,36,9.5,3,0,0,1,6,23,0,2,3,5,20,0,1,4,7,18,10,14,4,2,0
01256512,5,1,58,76,10921,57,46,57,13,6,7116,2113,1692,33,11,5,43,37,31,0,0,1,1,56,1,1,6,12,38,0,0,0,4,54,14,16,15,9,4
01256895,6,6,30,49,8392,29,25,27,18,4,4984,3280,128,13,11,2,91,46,1,0,0,2,0,28,0,2,2,5,21,0,1,2,1,26,10,9,7,2,2
01257069,1,2,6,8,228,5,5,4,2,2,116,60,52,4,1,1,85,52.5,20,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,5,1,0,0,0
01257083,4,2,4,5,517,4,4,3,2.5,2,467,258.5,50,3,2,1,36,36,36,0,0,0,0,4,0,0,1,0,3,0,0,0,1,3,2,1,0,0,1
01257137,5,2,7,11,1132,7,6,8,5.5,3,792,566,340,5,3.5,2,30,30,30,0,0,0,1,6,0,0,1,1,5,0,0,0,0,7,3,1,1,2,0
01257168,5,2,56,62,4516,51,43,11,9,2,870,539,339,11,7,2,26,7,2,0,0,1,3,52,3,1,0,12,40,1,0,4,7,44,33,13,4,4,2
01257205,10,1,13,22,3281,9,7,5,3,1,936,379,133,2,2,1,21,10,3,0,1,0,0,12,1,0,1,1,10,0,0,0,2,11,2,9,1,0,1
01257212,2,1,100,124,12278,76,57,20,9,4,1743,980.5,242,16,7,3,21,7,1,0,0,1,3,96,4,0,6,13,77,1,1,1,6,91,44,30,20,4,2
01257281,2,1,34,40,2770,33,29,8,2,1,690,164,18,5,2,1,22,9,1,0,0,1,2,31,1,1,3,10,19,0,1,0,1,32,17,10,6,0,1
01257434,4,2,44,48,6404,43,42,29,24,19,5011,3202,1393,28,21.5,15,42,42,42,1,3,3,6,31,5,3,2,11,23,0,2,7,5,30,18,10,9,5,2
01257533,5,2,75,85,5789,69,53,30,8,2,1854,548,92,22,6.5,2,28,9,1,0,0,3,6,66,3,3,8,13,48,0,1,1,7,66,39,17,15,2,2
01258493,2,1,24,26,1723,23,20,10,7,2,617,434,238,9,5,2,51,27,6,0,1,0,4,19,0,3,0,6,15,0,2,3,3,16,12,6,5,1,0
01258509,6,2,15,23,3161,15,12,15,11.5,8,1588,1580.5,1573,9,6,3,89,89,89,0,2,2,3,8,1,4,1,3,6,0,2,1,6,6,2,7,4,2,0
01258554,6,1,16,31,7500,14,13,11,4,4,3123,1569,368,6,2,1,36,30.5,8,0,2,0,5,9,0,2,0,2,12,0,1,3,4,8,1,3,5,6,1
01258738,1,1,45,51,3818,39,30,27,7,2,1492,731,396,19,5,1,48,12.5,4,0,1,1,3,40,1,0,1,7,36,0,0,2,6,37,22,12,8,2,1
01258974,4,3,31,34,2325,31,27,18,17,16,1253,1162.5,1072,14,13.5,13,14,14,14,0,0,3,3,25,0,0,5,6,20,0,0,6,6,19,16,7,7,1,0
01259100,5,6,14,16,2678,14,11,10,8,6,1903,1339,775,6,5.5,5,5,5,5,0,0,0,3,11,0,0,0,1,13,0,3,1,3,7,1,5,1,7,0
01259216,8,6,27,35,4915,26,25,20,17.5,15,3351,2457.5,1564,15,13.5,12,67,67,67,0,1,2,2,22,3,0,3,3,18,0,0,2,7,18,7,9,6,5,0
01259445,5,6,15,26,6924,14,14,8,5,3,2961,815,436,5,2,2,55,10,7,0,0,0,1,14,0,1,0,5,9,0,0,0,0,15,3,6,2,3,1
01259599,3,1,47,58,5084,44,32,32,29,26,2719,2542,2365,20,17.5,15,28,28,28,0,1,0,2,44,1,2,1,9,34,0,1,1,3,42,16,13,13,5,0
01259766,5,2,23,26,2012,23,21,18,13,8,1320,1006,692,14,10.5,7,15,15,15,0,0,0,2,21,1,0,1,8,13,0,1,1,1,20,3,9,9,2,0
01259896,3,1,3,6,836,3,3,2,2,2,740,60,36,1,1,1,48,31.5,15,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,2,0,0,1,0
01259902,4,7,45,64,8633,41,31,30,7,3,5697,705.5,199,10,5.5,2,35,15,2,0,0,0,3,42,1,0,2,11,31,1,1,0,5,38,29,6,5,2,3
01260267,10,2,36,83,14224,26,21,21,17,1,4762,2191,240,10,5,1,34,9,3,0,0,0,0,36,0,0,0,6,30,1,0,2,2,31,16,13,3,4,0
01260427,3,2,20,29,4919,19,16,8,5,4,2167,787,291,7,3,2,50,28.5,7,0,0,0,2,18,0,0,2,4,14,0,0,0,0,20,6,1,9,3,1
01260854,2,3,7,19,7700,7,5,13,4,2,7192,448,60,3,1,1,56,34.5,13,0,0,0,1,6,0,1,0,3,3,0,0,0,0,7,2,2,2,1,0
01260915,5,2,29,41,4164,28,21,21,20.5,20,2564,2082,1600,13,11,9,30,30,30,0,0,0,5,24,0,1,1,5,22,1,3,1,6,18,11,5,8,3,2
01260922,6,1,23,27,2204,23,19,15,13.5,12,1286,1102,918,11,10.5,10,43,43,43,0,0,2,1,20,1,1,2,5,14,0,3,3,4,13,5,11,3,3,1
01260946,3,1,20,25,3037,20,17,23,12.5,2,2658,1518.5,379,15,8.5,2,1,1,1,0,0,1,1,18,0,0,0,4,16,1,0,1,6,12,4,7,5,3,1
01260960,10,2,70,92,8424,63,47,26,6,3,2221,639,227,19,3.5,2,31,6,1,0,0,0,4,66,2,1,4,14,49,0,1,1,7,61,25,31,7,7,0
01261103,4,7,19,25,4798,19,14,18,12.5,7,4464,2399,334,9,7.5,6,39,39,39,0,1,3,7,8,0,1,2,4,12,0,2,6,5,6,5,4,6,1,3
01261189,4,2,45,49,6451,44,32,21,7,4,2128,1069,565,14,5,3,48,7,1,0,0,3,4,38,0,1,3,9,32,0,4,3,3,35,9,17,8,7,4
01261219,1,2,32,40,3760,30,21,11,7,2,2302,331.5,36,6,4.5,1,40,13,5,0,0,0,3,29,1,1,2,11,17,0,0,0,0,32,17,12,2,1,0
01261295,4,7,17,19,1773,16,15,6,3,1,658,218,120,5,2.5,1,49,8,1,0,0,0,3,14,0,1,1,2,13,0,0,1,2,14,6,4,4,3,0
01261363,8,1,9,9,363,9,6,7,4.5,2,261,181.5,102,4,3,2,70,70,70,0,0,0,1,8,0,0,1,0,8,0,0,0,1,8,7,2,0,0,0
01261448,7,3,30,45,4059,27,22,16,9,5,1690,660,256,8,5,2,60,21.5,8,0,0,0,2,28,0,0,1,12,17,0,2,1,2,25,16,4,5,4,1
01261509,5,2,29,34,3756,22,20,7,4,2,826,446.5,154,5,3.5,2,21,8,4,0,0,0,1,28,1,1,1,9,17,0,0,0,0,29,8,8,8,3,2
01261639,5,2,14,17,6100,12,11,9,6,2,5160,616,324,8,4,1,3,2.5,2,0,0,0,1,13,0,0,1,1,12,0,0,1,1,12,1,3,4,2,4
01261813,4,2,7,12,477,6,6,8,6,4,319,238.5,158,5,3.5,2,60,60,60,0,0,0,1,6,0,0,0,1,6,0,0,0,0,7,6,1,0,0,0
01262070,10,2,11,22,2346,10,10,8,5,4,1440,379,148,4,2.5,2,15,9,2,0,0,0,1,10,0,1,3,4,3,0,0,0,0,11,6,3,2,0,0
01262131,4,2,58,65,6091,47,37,24,4.5,2,2139,531,123,23,4,2,28,8,6,0,0,1,2,55,1,0,3,9,45,1,1,0,5,51,20,12,18,8,0
01262193,5,2,69,77,13942,59,44,16,9,3,3279,1889,164,12,7.5,3,22,13,7,0,1,2,7,59,1,0,3,14,51,1,4,4,5,55,10,25,14,9,11
01262438,3,1,10,11,1453,10,10,5,3,3,793,567,93,5,3,2,20,19.5,19,0,1,1,3,5,0,1,0,2,7,0,3,2,1,4,3,1,1,4,1
01262490,4,8,44,72,19489,44,33,52,36,20,13792,9744.5,5697,24,16.5,9,25,25,25,0,0,3,6,35,1,0,6,6,31,1,2,5,8,28,9,13,10,9,3
01262643,2,2,41,54,18234,38,30,16,6,1,6500,1322,49,10,3.5,1,36,11,1,0,0,1,0,40,0,1,6,8,26,0,0,0,7,34,11,14,5,3,8
01262766,5,2,86,112,18504,56,39,10,4,1,4266,455,88,6,3,1,23,3,2,0,0,0,0,86,0,0,5,10,71,0,0,2,8,76,23,19,26,13,5
01262803,7,1,35,37,2639,32,30,12,9,7,932,636.5,434,11,8,6,37,13,3,0,0,0,5,30,2,1,6,12,14,0,1,0,4,30,16,11,6,1,1
01262896,6,1,32,38,4141,32,29,28,19,10,3359,2070.5,782,20,14.5,9,2,2,2,0,1,3,2,26,1,2,4,6,19,0,2,1,6,23,10,8,11,3,0
01262957,7,2,9,9,4839,9,8,4,4,1,3795,699,345,4,4,1,53,44,35,0,0,0,2,7,0,0,2,2,5,0,0,1,0,8,2,2,0,3,2
01263114,3,1,99,134,12918,95,72,28,9,1,2077,1011,129,15,5,1,15,7,6,2,1,3,9,84,0,6,6,14,73,2,3,5,7,82,40,26,15,14,4
01263268,7,2,52,93,18329,43,28,42,24.5,2,10555,3843,88,18,9.5,1,43,4,1,0,0,2,0,50,0,0,0,11,41,0,2,1,5,44,16,14,9,4,9
01263381,4,2,43,46,10813,36,31,12,8.5,3,3331,1425,888,10,7.5,3,65,15,1,0,0,1,2,40,0,0,3,5,35,0,1,3,7,32,5,8,13,6,11
01263770,7,1,15,19,1935,15,13,10,2,1,1075,205.5,78,6,2,1,59,10,3,0,0,0,0,15,0,0,0,5,10,0,1,0,0,14,3,7,2,3,0
01263794,4,6,8,11,1233,8,7,10,5.5,1,974,616.5,259,6,3.5,1,21,21,21,0,1,1,0,6,1,1,1,0,5,0,1,1,1,5,3,1,2,1,1
01263947,3,2,46,61,12709,45,38,22,18,3,5998,3224,263,17,12,3,42,19,3,0,0,0,0,46,0,0,4,12,30,0,0,1,6,39,12,17,6,5,6
01264098,6,1,8,13,1173,8,6,11,6.5,2,1137,586.5,36,5,3,1,55,55,55,0,0,0,0,8,0,0,1,1,6,0,0,0,0,8,3,5,0,0,0
01264296,3,1,7,7,390,7,7,6,3.5,1,231,195,159,6,3.5,1,2,2,2,0,0,0,1,6,0,1,0,2,4,0,0,0,1,6,5,1,0,1,0
01264449,7,2,7,7,663,7,7,4,2,1,385,199,79,4,2,1,69,42,15,0,0,2,1,4,0,1,1,1,4,0,1,0,2,4,1,3,2,1,0
01264685,4,3,7,7,587,7,7,4,3.5,3,300,293.5,287,4,3.5,3,10,10,10,0,0,0,0,7,0,0,0,0,7,1,0,0,1,5,2,3,1,1,0
01264746,2,2,38,50,8421,36,28,44,4,2,6466,1196,759,26,3,1,60,45,30,0,0,2,3,33,2,1,5,5,25,0,1,2,5,30,9,9,9,7,4
01264869,3,1,7,10,546,7,7,6,5,4,398,273,148,5,3.5,2,34,34,34,0,0,0,0,7,0,0,1,0,6,0,0,0,1,6,3,3,1,0,0
01265071,1,1,34,43,6007,28,24,20,7,3,2865,692,201,16,5,2,63,14,9,0,0,2,0,32,1,0,3,4,26,1,0,1,1,31,10,10,9,4,1
01265101,5,2,24,28,2906,24,22,14,10,4,1181,1082,643,11,8,4,54,29.5,5,0,2,2,4,16,0,1,3,6,14,1,4,1,4,14,9,8,5,0,2
01265156,8,2,2,4,336,2,2,2,2,2,300,168,36,1,1,1,20,20,20,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0
01265200,3,2,41,51,4747,41,27,35,5,2,2548,470,239,16,4,1,45,21,13,0,0,0,0,41,0,0,2,3,36,0,0,0,5,36,20,11,5,3,2
01265255,6,1,4,4,292,4,4,2,1,1,190,55,47,2,1,1,70,38,6,0,0,0,0,4,0,0,0,0,4,0,0,1,1,2,1,1,2,0,0
01265385,6,1,85,103,7563,74,49,35,12,4,2673,653,208,20,9,3,22,14,2,0,2,1,1,81,2,2,13,11,57,0,2,0,9,74,43,28,11,2,1
01265415,7,1,39,48,6763,36,30,22,6.5,1,4782,405.5,239,16,4.5,1,30,7,4,0,0,0,5,34,0,0,5,6,28,0,1,5,7,26,11,9,9,8,2
01266344,8,2,11,18,2880,11,11,17,9,1,2664,1440,216,10,5.5,1,5,5,5,0,0,0,0,11,0,0,0,1,10,0,0,1,3,7,3,5,0,3,0
01266351,4,7,38,99,23641,35,29,34,20,2,8687,6669,107,11,6,2,37,17.5,4,0,2,5,9,22,0,1,3,16,18,1,4,8,9,16,15,15,5,2,1
01266368,10,6,35,105,70575,16,12,35,10,6,33187,4198,1568,6,4,2,33,6,2,0,0,0,0,35,0,0,0,9,26,0,0,3,0,32,4,6,17,7,1
01266498,5,5,15,33,6860,13,11,10,8,7,2850,1651,708,4,3.5,2,49,40,15,0,0,0,2,13,0,0,0,2,13,0,2,0,2,11,5,4,4,2,0
01266580,3,2,23,27,2474,22,19,9,5,2,994,461,118,5,5,1,7,5,1,0,0,1,7,15,0,2,0,6,15,0,1,5,4,13,7,6,5,5,0
01266856,6,2,87,94,5319,70,42,10,4,1,578,271,76,7,4,1,14,5.5,1,0,0,0,4,83,0,0,5,11,71,0,0,0,8,79,54,18,10,5,0
01267471,3,2,49,55,7390,44,34,14,5,4,1773,1041,337,11,5,3,26,14.5,1,0,1,4,6,38,0,3,3,8,35,1,1,8,10,29,15,8,11,9,6
01268065,3,1,9,16,3036,8,8,10,8,6,1933,1518,1103,6,4.5,3,41,41,41,0,0,0,0,9,0,0,0,1,8,0,0,0,0,9,3,3,0,3,0
01268331,5,2,22,25,2762,22,18,17,6,2,1522,706,534,11,6,2,11,9,7,0,1,2,2,17,0,0,2,4,16,2,2,5,1,12,4,7,6,3,2
01268560,6,2,19,21,1527,19,13,11,10.5,10,934,763.5,593,8,8,8,68,68,68,0,0,0,0,19,0,0,0,2,17,0,0,0,3,16,6,10,2,0,1
01268584,5,1,208,272,28050,165,113,26,10,1,3775,909.5,66,18,6,1,14,3,1,1,0,9,21,177,5,3,13,53,134,3,5,15,31,154,95,53,29,20,11
01269178,10,2,4,5,891,4,4,3,2.5,2,532,445.5,359,2,2,2,53,53,53,0,0,0,1,3,0,0,1,1,2,0,0,0,2,2,0,0,2,1,1
01269369,4,3,57,63,6172,55,43,25,18.5,1,2361,1841,129,21,12.5,1,35,34,20,0,1,0,3,53,1,2,5,10,39,0,0,6,6,45,25,15,10,6,1
01269567,4,3,14,15,1163,14,12,9,7.5,6,702,581.5,461,8,6.5,5,15,15,15,0,0,0,0,14,0,0,1,1,12,0,0,0,1,13,8,3,2,0,1
01269604,7,8,39,56,4431,37,22,25,13.5,4,1751,1173,334,10,8,3,40,19,14,0,0,0,5,34,1,1,3,6,28,0,0,1,8,30,22,5,8,2,2
01269819,10,2,23,25,2714,18,13,8,2,1,830,233.5,64,6,2,1,35,10,3,0,0,0,2,21,0,0,0,5,18,0,1,1,1,20,6,6,7,3,1
01269949,5,3,4,7,2287,4,4,4,3.5,3,2064,1143.5,223,3,2,1,7,7,7,0,0,0,1,3,0,0,0,1,3,0,0,0,3,1,1,1,1,1,0
01269994,10,2,47,86,5758,45,37,28,6,1,1847,300,35,6,4,1,16,5.5,1,0,1,1,2,43,5,1,2,9,30,0,0,4,6,37,26,14,5,1,1
01270075,4,4,2,3,193,2,2,2,1.5,1,144,96.5,49,1,1,1,105,105,105,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0
01270143,10,8,17,30,3826,10,9,9,4.5,3,1597,495.5,151,4,2.5,2,81,4,2,0,0,0,1,16,0,0,0,14,3,0,0,0,0,17,8,1,7,0,1
01270167,3,1,13,15,1452,13,12,10,7.5,5,999,726,453,8,6.5,5,84,84,84,0,0,0,2,11,0,1,1,1,10,0,0,0,1,12,4,4,3,2,0
01270235,4,2,41,54,6369,41,32,28,27,26,3303,3184.5,3066,21,17.5,14,69,69,69,0,0,3,5,33,3,0,4,5,29,0,2,4,3,32,14,14,3,9,1
01270266,6,1,24,33,7337,21,17,22,4.5,2,5098,1009.5,220,13,3.5,2,52,30,12,0,0,0,7,17,0,2,3,5,14,0,3,3,4,14,3,3,9,6,3
01270518,4,2,18,25,8291,18,16,11,9,5,4421,2545,1325,7,5,4,74,44,14,0,0,1,2,15,1,0,1,7,9,0,1,0,4,13,2,5,4,3,4
01271027,3,1,30,30,2389,30,25,16,5,4,1491,349.5,199,12,5,4,33,14,2,0,0,3,1,26,0,0,3,7,20,1,1,2,6,20,9,11,7,2,1
01271508,3,2,7,7,565,7,7,6,3.5,1,524,282.5,41,6,3.5,1,17,17,17,0,0,0,2,5,0,0,0,1,6,0,0,1,1,5,3,1,1,1,1
01271560,2,2,81,87,7131,78,61,12,4,1,773,410.5,112,8,4,1,16,6,1,0,0,5,5,71,1,3,3,18,56,0,6,9,10,56,34,23,13,7,4
01271591,6,6,14,17,1997,12,11,10,4,3,1341,384,272,7,4,2,55,28.5,2,0,0,0,3,11,0,0,1,2,11,0,0,2,3,9,2,7,3,1,1
01271683,5,2,45,52,11910,43,30,18,4,2,5490,417,169,14,3,1,29,16,2,0,0,0,3,42,0,1,4,3,37,0,0,1,4,40,14,15,9,2,5
01271812,6,1,64,181,107976,48,34,70,7,2,35000,1433,414,10,3,1,20,7,1,0,0,0,0,64,0,0,3,17,44,0,1,1,10,52,13,20,17,9,5
01271874,6,1,108,118,9835,92,64,12,5.5,2,1004,414,49,10,5,1,13,4,1,0,0,1,10,97,4,3,4,24,73,0,0,3,16,89,41,31,20,13,3
01271898,10,1,26,43,6510,20,18,12,7,1,2554,684,239,6,3,1,32,5,1,0,0,0,2,24,2,0,0,3,21,0,0,1,1,24,5,14,2,5,0
01271997,4,8,8,8,1098,8,8,3,3,2,416,397,285,3,3,2,81,48,15,0,1,2,2,3,0,2,3,0,3,0,0,2,3,3,0,1,3,4,0
01272048,4,1,10,10,1094,8,8,6,5,4,715,547,379,6,5,4,15,15,15,0,0,0,1,9,0,0,0,2,8,0,0,0,1,9,0,5,2,2,1
01272253,4,2,17,29,7139,15,10,10,10,9,3624,1942,1573,7,5,3,33,32.5,32,0,0,0,1,16,0,0,2,5,10,0,0,0,1,16,3,2,9,3,0
01272444,10,2,14,16,1206,14,13,9,8,7,853,603,353,8,6.5,5,56,56,56,0,0,0,1,13,0,1,1,2,10,0,0,0,1,13,8,3,1,2,0
01272475,4,1,33,37,3253,32,23,10,9,3,1030,670,115,9,5,2,52,16,9,0,0,0,1,32,0,0,0,6,27,0,0,2,1,30,14,11,4,3,1
01272703,10,2,23,29,2227,22,20,7,4.5,3,546,447,131,5,3.5,2,52,10,2,0,0,0,2,21,1,1,3,3,15,0,0,1,0,22,14,4,3,2,0
01272918,5,1,13,18,713,11,8,10,9,8,378,356.5,335,5,4.5,4,35,35,35,0,0,0,0,13,0,0,0,3,10,0,0,1,0,12,11,1,0,1,0
01272970,7,2,21,38,12320,21,17,20,19,18,10470,6160,1850,10,10,10,55,55,55,0,0,1,0,20,0,0,0,6,15,0,1,1,3,16,6,6,6,1,2
01273014,10,1,18,29,3535,17,11,8,6,4,1306,592,166,5,3,1,47,20.5,14,0,0,0,2,16,0,0,0,7,11,0,0,1,1,16,5,6,4,3,0
01273434,4,6,16,19,3109,16,14,15,9.5,4,1716,1554.5,1393,13,7.5,2,62,62,62,0,0,0,1,15,1,1,0,5,9,0,0,0,1,15,3,5,5,3,0
01273458,4,4,8,17,2262,8,7,10,5,2,1087,603,572,4,2,2,83,49,15,0,0,2,0,6,0,0,2,3,3,0,0,3,0,5,4,0,1,0,3
01273588,9,2,10,15,1495,10,10,8,7.5,7,774,747.5,721,6,5,4,4,4,4,0,0,0,0,10,1,0,1,3,5,0,0,0,0,10,3,4,1,2,0
01273908,5,2,17,21,2492,16,15,7,5,4,1071,633,155,4,4,4,60,4,4,0,0,0,2,15,0,0,2,2,13,1,1,1,2,12,7,2,2,5,1
01274066,8,4,20,24,1952,20,20,18,12,6,1475,976,477,14,10,6,1,1,1,1,1,0,3,15,2,0,2,5,11,1,2,4,3,10,3,10,6,1,0
01274172,6,7,7,7,611,7,5,5,3.5,2,314,305.5,297,3,2.5,2,24,24,24,0,0,0,4,3,0,1,0,1,5,2,1,1,2,1,3,1,2,1,0
01274233,9,2,45,73,22669,33,27,19,6.5,2,10833,617.5,34,6,4,1,41,12,1,0,0,1,2,42,0,1,4,5,35,0,3,1,3,38,17,7,10,5,6
01274592,4,8,114,155,25372,95,68,42,19,2,6312,2775,184,26,11,2,21,11,3,0,2,1,10,101,0,4,10,27,73,0,3,7,14,90,26,28,23,33,4
01274738,4,6,51,75,15681,45,28,32,28,15,10870,3736,1075,13,13,12,35,34,33,0,0,0,1,50,0,0,1,7,43,0,0,3,7,41,16,17,12,4,2
01274837,7,1,16,20,1405,16,12,13,10,7,884,702.5,521,9,7,5,19,19,19,0,0,0,1,15,0,1,0,6,9,0,0,0,0,16,8,8,0,0,0
01274844,3,2,91,104,16810,82,68,37,13,10,4344,2303.5,2101,30,10.5,7,31,12,6,0,3,6,11,71,0,6,12,22,51,0,8,5,15,63,16,26,18,16,15
01275360,4,1,46,57,5960,46,39,42,8,7,5068,490,402,30,7,6,34,22,10,0,0,1,6,39,1,1,4,12,28,0,2,1,10,33,14,16,12,3,1
01275421,2,1,3,5,545,3,3,2,2,1,300,129,116,1,1,1,9,8,7,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,0,1,2,0,0
01275605,7,6,7,13,697,6,5,3,2,1,351,70.5,24,1,1,1,40,15,5,0,0,0,0,7,0,0,0,2,5,0,0,0,0,7,5,1,1,0,0
01275728,2,2,6,6,780,6,6,4,1,1,359,286,135,4,1,1,19,15.5,12,0,0,2,1,3,1,2,0,1,2,0,0,0,2,4,1,2,2,0,1
01275773,2,2,149,189,17078,111,67,19,5,3,1996,698,135,11,4,1,22,4,1,0,1,2,7,139,4,3,8,27,107,0,2,8,12,127,69,26,25,17,12
01276091,4,2,86,103,11156,77,49,27,10.5,2,3773,696,356,19,8,1,36,7,1,0,1,1,5,79,4,0,6,13,63,0,1,0,10,75,30,23,17,14,2
01276442,5,1,90,104,11627,84,63,28,5.5,2,2281,530,242,15,5,2,21,7,1,0,1,2,5,82,2,2,8,20,58,0,0,4,11,75,34,31,16,6,3
01276459,5,1,100,136,17229,91,72,24,6.5,1,3461,545.5,55,14,5,1,22,6,3,0,0,4,13,83,2,6,11,18,63,0,2,5,21,72,29,27,24,15,5
01276480,4,8,25,28,4228,23,19,20,5,3,1918,1765,545,15,4,2,42,22,2,0,0,4,0,21,0,1,3,5,16,0,0,0,2,23,9,11,1,2,2
01276503,6,1,56,65,11209,51,42,18,11,4,4009,1566,378,14,8,4,18,12,3,0,0,0,2,54,0,1,3,17,35,1,1,1,6,47,14,14,14,12,2
01276534,7,1,10,10,925,10,9,6,2,2,429,410,86,6,2,1,9,5.5,2,0,0,0,1,9,0,0,1,2,7,0,0,2,0,8,5,2,2,0,1
